,id,Name,Year,Rating,tags
1761,1761,The Girls,1962,7.8,"yuriy chulyukin nadezhda rumyantseva nikolay rybnikov lyusena ovchinnikova inna makarova comedy, romanc sever romanc stori - part funny, part sadli - set in a remot log camp."
1762,1762,The Southerner,1945,7.1,"jean renoir zachari scott betti field j. carrol naish beulah bondi drama the life of the poor tucker famili who work as cotton plugger and decid to get their own ground, but natur wa against them."
1763,1763,The Story of Qiu Ju,1992,7.6,"yimou zhang gong li peiqi liu liuchun yang kesheng lei comedy, drama a peasant woman seek justic after the headman of her villag ha kick her husband in the groin."
1764,1764,Moonlighting,1982,7.3,"jerzi skolimowski jeremi iron eugen lipinski jiri stanislav eugeniusz haczkiewicz drama nowak (irons), a polish contractor, lead a group of workmen to london so they can provid cheap labor for a govern offici base there. nowak must manag the project and the men as ... <a href=""/title/tt0084354/plotsummary"">se full summary</a> »"
1765,1765,Alfie,1966,7,"lewi gilbert michael cain shelley winter millic martin julia foster comedy, drama an unrepent ladies' man gradual begin to understand the consequ of hi lifestyle."
1766,1766,Samurai III: Duel at Ganryu Island,1956,7.5,"hiroshi inagaki toshirô mifun mariko okada kôji tsuruta kaoru yachigusa action, adventure, drama musashi miyamoto is challeng to a duel by a confid swordsman sasaki kojiro. he agre to fight him in a year' time."
1767,1767,Trilogia: To livadi pou dakryzei,2004,7.9,"theodoro angelopoulo alexandra aidini niko poursanidi giorgo armeni vasili kolovo drama, history, romanc the stori start in 1919 with some greek refuge from odessa arriv somewher near thessaloniki. among these peopl are two small kids, alexi and eleni."
1768,1768,The Oak,1992,7.9,"lucian pintili maia morgenstern razvan vasilescu victor rebengiuc dorel visan comedy, drama a descript of romania befor ceausescu' downfall, through the stori of nela. daughter of a former colonel of the securitate, the romanian polit police. she refus to becom as her ... <a href=""/title/tt0103969/plotsummary"">se full summary</a> »"
1769,1769,The Sea Hawk,1940,7.6,"michael curtiz errol flynn brenda marshal claud rain donald crisp action, adventure, histori geoffrey thorpe, a buccaneer, is hire by queen elizabeth i to nag the spanish armada. the armada is wait for the attack on england and thorp surpris them with attack on their galleon where he show hi skill on the sword."
1770,1770,WR: Mysteries of the Organism,1971,6.7,"dusan makavejev milena dravic ivica vidov jagoda kalop tuli kupferberg comedy, drama, fantasi an homag to the work of psychologist wilhelm reich, match with a stori about a yugoslavian girl' affair with a russian skater. sexual repression, social system and the orgon theori are explored."
1771,1771,Tropical Malady,2004,7.1,"apichatpong weerasethakul banlop lomnoi sakda kaewbuade huai dessom sirivech jareonchon drama, fantasy, romanc a romanc between a soldier and a countri boy, wrap around a thai folk-tal involv a shaman with shape-shift abilities."
1772,1772,Sahara,I 1943,7.5,"zoltan korda humphrey bogart bruce bennett j. carrol naish lloyd bridg action, drama, war after the fall of tobruk in 1942, dure the alli retreat in the libyan desert, an american tank picks-up a motley group of survivor but they face advanc german and a lack of water."
1773,1773,Christmas in July,1940,7.4,"preston sturg dick powel ellen drew raymond walburn alexand carr comedy, drama, romanc after the co-work of an ambiti clerk trick him into think he ha won $25,000 in a slogan contest, he begin to use the money to fulfil hi dreams. what will happen when the ruse is discovered?"
1774,1774,A Fish Called Wanda,1988,7.5,"charl crichton john clees john clees jami lee curti kevin kline michael palin comedy, crime in london, four veri differ peopl team up on a jewel heist, then tri to double-cross one anoth for the loot, complic by their effort to fool a veri proper barrister."
1775,1775,Millennium Actress,2001,7.8,"satoshi kon kô matsuo miyoko shôji shôzô îzuka mami koyama fumiko orikasa animation, drama, fantasi a tv interview and hi cameraman meet a former actress and travel through her memori and career."
1776,1776,A Shot in the Dark,1964,7.4,"blake edward peter seller elk sommer georg sander herbert lom comedy, mysteri inspector clouseau fall in love with a murder suspect and tri to clear her name."
1777,1777,"All This, and Heaven Too",1940,7.4,"anatol litvak bett davi charl boyer jeffrey lynn barbara o'neil drama, romanc a duchess' irrat behavior toward her children' gover trigger tragic event that will chang her family' live forever."
1778,1778,The Hours,2002,7.5,"stephen daldri meryl streep nicol kidman juliann moor stephen dillan drama, romanc the stori of how the novel ""mrs. dalloway"" affect three gener of women, all of whom, in one way or another, have had to deal with suicid in their lives."
1779,1779,Fire of Love,2022,7.6,"sara dosa katia krafft mauric krafft miranda juli alka balbir documentary, biographi intrepid scientist and lover katia and mauric krafft die in a volcan explos do the veri thing that brought them together: unravel the mysteri of volcano by captur the most explos imageri ever recorded."
1780,1780,Ratcatcher,1999,7.5,lynn ramsay tommi flanagan mandi matthew william eadi michel stewart drama a naïv young lad navig the dirti squalid street of 1973 glasgow and the poor youth around him.
1781,1781,A Few Good Men,1992,7.7,"rob reiner tom cruis jack nicholson demi moor kevin bacon drama, thriller militari lawyer lieuten daniel kaffe defend marin accus of murder. they contend they were act under orders."
1782,1782,Naked Childhood,1968,7.5,"mauric pialat michel terrazon linda gutenberg raoul billerey pierrett deplanqu drama an anguish foster child take to mischief and lie as hi foster parent do their best to love and care for him. but it might be too little, too late in thi emot devast portray of the orphan child."
1783,1783,Driving Miss Daisy,1989,7.3,"bruce beresford morgan freeman jessica tandi dan aykroyd patti lupon comedy, drama an old jewish woman and her african-american chauffeur in the american south have a relationship that grow and improv over the years."
1784,1784,Midnight Express,1978,7.5,"alan parker brad davi iren miracl bo hopkin paolo bonacelli biography, crime, drama <a href=""/name/nm0370907"">billi hayes</a>, an american colleg student, is caught smuggl drug out of turkey and thrown into prison."
1785,1785,The Prestige,2006,8.5,"christoph nolan christian bale hugh jackman scarlett johansson michael cain drama, mystery, sci-fi after a tragic accident, two stage magician in 1890 london engag in a battl to creat the ultim illus while sacrif everyth they have to outwit each other."
1786,1786,The Mission,1986,7.4,"roland joffé robert de niro jeremi iron ray mcanal aidan quinn adventure, drama, histori eighteenth-centuri spanish jesuit tri to protect a remot south american tribe in danger of fall under the rule of pro-slaveri portugal."
1787,1787,No End in Sight,2007,8.2,"charl ferguson campbel scott gerald burk ali fadhil omar fekeiki documentary, war a comprehens look at the bush administration' conduct of the iraq war and it occup of the country."
1788,1788,Broken Blossoms or the Yellow Man and the Girl,1919,7.2,"d.w. griffith lillian gish richard barthelmess donald crisp arthur howard drama, romanc a frail waif, abus by her brutal boxer father in london' seedi limehous district, is befriend by a sensit chines immigr with tragic consequences."
1789,1789,The Little Mermaid,1989,7.6,"ron clement john musker jodi benson samuel e. wright rene auberjonoi christoph daniel barn animation, adventure, famili a mermaid princess make a faustian bargain in an attempt to becom human and win a prince' love."
1790,1790,Bullet in the Head,1990,7.5,"john woo toni leung chiu-wai jacki cheung wais lee simon yam action, crime, drama when three close friend escap from hong kong to war-tim saigon to start a criminal' life, they all go through a harrow experi which total shatter their live and their friendship forever."
1791,1791,7 Women,1965,6.7,"john ford ann bancroft sue lyon margaret leighton flora robson drama in 1935 china, seven dedic missionari women tri to protect themselv from the advanc of a barbar mongolian warlord and hi cut-throat gang of warriors."
1792,1792,Burnt by the Sun,1994,7.8,"nikita mikhalkov nikita mikhalkov ingeborga dapkunait oleg menshikov nadezhda mikhalkova drama, war in the ussr in 1936, shadow of stalin' repress fall on a famous, revolutionari hero. the accus of him be a foreign spi are nonsense, and everyon know that. however, a slow process of hi downfal ha alreadi started."
1793,1793,The Intruder,1962,7.6,"roger corman william shatner frank maxwel beverli lunsford robert emhardt drama a charismat ""social reformer"" ralli the white populac of a southern town to oppos school integration, but he soon find himself in a situat that he cannot control."
1794,1794,Scream of Fear,1961,7.4,"seth holt susan strasberg ann todd ronald lewi christoph lee horror, thriller a wheelchair-bound young woman return to her father' estat after 10 years, and although she' told he' away, she keep see hi dead bodi on the estate."
1795,1795,"Argentina, 1985",2022,7.6,"santiago mitr ricardo darín gina mastronicola francisco bertín santiago arma estevarena biography, crime, drama a team of lawyer take on the head of argentina' bloodi militari dictatorship dure the 1980 in a battl against odd and a race against time."
1796,1796,Thieves' Highway,1949,7.5,"jule dassin richard cont valentina cortes lee j. cobb barbara lawrenc drama, film-noir, thriller a war veteran turn truck driver attempt to aveng the crippl and rob of hi father at the hand of an amor produc scofflaw."
1797,1797,Cleopatra,1934,6.8,"cecil b. demil claudett colbert warren william henri wilcoxon joseph schildkraut biography, drama, histori the man-hungri queen of egypt lead juliu caesar and marc antoni astray, amid scene of demillean splendor."
1798,1798,Chupke Chupke,1975,8.3,"hrishikesh mukherje dharmendra sharmila tagor amitabh bachchan jaya bachchan comedy, drama, romanc a newli wed husband play a practic joke on hi wife' famili with full support from hi wife and friends."
1799,1799,Peking Opera Blues,1986,7.3,"hark tsui brigitt lin salli yeh cheri chung mark cheng comedy, action the movi is set in chaotic 1920' china, when warlord fought each other for power while sun yat-sen' underground movement tri to establish a democrat republic. the movi tell the ... <a href=""/title/tt0090952/plotsummary"">se full summary</a> »"
1800,1800,My Uncle Antoine,1971,7.4,"claud jutra jacqu gagnon lyne champagn jean ducepp olivett thibault drama set in cold rural quebec at christma time, we follow the come of age of a young boy and the life of hi famili which own the town' gener store and undertak business."
